OBJECTID,X,Y,Z,Layer,Text,MUTCD,Width,Height,Condition,Orientation
984,1205644.875385965,889140.9823049941,3.094753370483986,Sign Face,"RIGHT LANE
[Bus Symbol]
ONLY",R3-11b,3.158436769843102,5.283937671482564,,-87.12963388
985,1206681.915083638,889194.3461585123,-8.936391955,Sign Face,,I-5,2.145188777049383,2.284133418500424,,-80.92390306
986,1206681.900665913,889194.4219516896,-11.15420908,Sign Face,KENMORE AIR HARBOR,I-5,2.563018652349711,2.271509891798099,,-82.78317555
987,1219347.127,886417.0581649159,15.41292812208362,Sign Face,96 Ave NE,D3-1,7.033588235576948,1.610798028061788,,19.49473306527115
988,1183301.887755757,902118.5644072357,290.2424838854873,Sign Face,NO TURN ON RED,R3-5b,2.606719837884108,1.377564228872458,,-1.084821425
989,1220291.856835092,889223.4430791743,-21.62136686,Sign Face,Bothell Way NE,D3-1,9.039489371379217,1.938514386812846,,-92.38182104
990,1220291.759,889228.2310152831,-35.39668198,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.8248057821393014,1.111517532144984,,89.90995380076967
991,1198640.749576639,875424.4404533783,129.5573060601953,Sign Face,STOP HERE FOR,R1-5a,2.576565579871337,2.686525369683902,,-152.8259009
992,1202286.213573221,886877.2720345702,-33.43428184,Sign Face,JCT 104 TO 5 LEFT 1/4 MILE,D1-1,5.027097312211991,4.441973295211793,,56.130274806165666
993,1211316.270786559,888903.2473175254,-35.34514382,Sign Face,"F.D.C.
For Wet
Sprinkler
Contact Fire Dept
123 Street No 45
Anytown, AB 12345
Only",FDC,1.341453429361185,1.944658659100533,,-164.7221641
994,1214753.809567687,887739.6328,-0.418731601,Sign Face,83RD PL NE,D3-1,8.118165323932967,2.208835381170114,,119.22786044663782
995,1203458.504343485,887665.1057677856,-28.91846107,Sign Face,WEST 104,M1-5,3.160077458719413,5.219771678845088,,-115.1727701
996,1193776.928577697,896648.5565849701,229.4549539782606,Sign Face,"DO NOT
ENTER",R5-1,2.982390462309123,3.079689570367337,,94.32069742
997,1193778.117238992,896648.3058767588,230.6820875702304,Sign Face,WEAVING TRAFFIC AHEAD,W9-4,5.244387878576915,5.042640248239041,,90.36242236584155
998,1213902.309165058,888198.0856182049,-18.07491714,Sign Face,80TH AVE NE,D3-1,8.068401802778245,2.235614787141482,,-73.01605593
999,1214105.293105895,888099.2009030484,-28.53292695,Sign Face,MILE 8,D10-1,1.078023914943139,2.138847387433052,,119.42602196962301
1000,1202521.850456359,887011.0622111907,-39.58283629,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.9745129710684222,1.475490083992481,,76.70221148948966
1001,1202521.928952859,887011.7406452321,-39.64063313,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.057221584,1.503695168420673,,154.09061537728397
1002,1215965.445,887124.0483120615,-4.885710637,Sign Face,372,D11-1,1.332679166048765,1.885667778551579,,-72.74940443
1003,1193442.953200907,863125.0432361745,271.8104242,Sign Face,00324,M4-3,1.842520594398181,0.7252997617671888,,-104.6692068
1004,1189227.059940001,896685.4483383066,250.4314917463067,Sign Face,INTERURBAN TRAIL,D35-1,2.083271251718203,3.607271362741789,,126.61654923326924
1005,1213745.562,888248.2106650558,-32.24427964,Sign Face,NO DUMPING,R5-6,2.220922506252925,1.794111472666264,,-162.9714564
1006,1184181.106233947,901100.4912262867,289.8467223511143,Sign Face,EMERGENCY SIGNAL AHEAD,W3-3,2.535856940448284,2.239404798001051,,-30.50585867
1007,1197221.446,893556.4716918833,144.0321383756402,Sign Face,40,R2-1,2.142691566447417,5.677975993653139,,-40.97113934
1008,1215009.025,887584.4707381072,-5.990174674,Sign Face,"RIGHT LANE
MUST
TURN RIGHT",R3-7R,3.060809132903815,3.120117982,,-61.2875013
1009,1179025.962293517,904002.985,165.0660967344049,Sign Face,LOCAL DELIVERY ONLY,R5-2,1.060061207264662,2.845628386835258,,142.94205822840112
1010,1179026.116,904003.2637858978,166.7056373240553,Sign Face,,R5-2,1.131555349479119,2.067694289485614,,147.8334379150165
1011,1196936.273357563,871286.1241626882,117.9848042609297,Sign Face,NE 110th St,D3-1,6.272321112354597,1.676327024449905,,-166.4887405
1012,1216523.450297566,887046.8186688374,-3.24874196,Sign Face,"RIGHT LANE
TRANSIT
ONLY
EXCEPT RIGHT
TURNS",R3-11bP,3.044449763496717,3.628797435462475,,-83.59207518
1013,1193590.581,896631.7703486013,243.8113031349583,Sign Face,I-5 SOUTH Seattle,D1-1,10.07896883090337,5.170952287117641,,-88.28894907
1014,1177688.506876037,908752.93,-57.24865712,Sign Face,"NO
STUDENT
PARKING
ONLY
PERMIT
HOLDERS",R7-201a,0.4984046144535145,1.207928146,,2.534453298461186
1015,1196801.868124816,869132.7488839609,91.26765920579462,Sign Face,"Lake City Way
TRAFFIC SAFETY PROJECT",I1-1,4.139092350999515,6.169467324018479,,-151.9349535
1016,1177655.426207905,908792.8142794687,-59.27251235,Sign Face,Use all 3 lanes,I-5,0.2976763036350409,3.628750502765179,,162.44226604997758
1017,1177655.509510314,908793.2916663502,-55.28231633,Sign Face,VEHICLES OVER 8 FT WIDE MUST USE LEFT LANE,R12-3,0.4417108449960749,4.016542474031449,,156.44960069460805
1018,1197998.226883361,892742.3860856007,137.2845055892073,Sign Face,,D11-1,1.499408942,2.036930297513803,,146.78256121830788
1019,1188106.889244201,896889.1275338633,292.6484166489048,Sign Face,"DO NOT
ENTER",R5-1,1.966475910097361,3.248254610399405,,62.85190165
1020,1188106.789922098,896890.0718948252,295.1469382375482,Sign Face,ONE WAY,R6-1,2.891372904678186,1.043827578375737,,-34.91002714
1021,1177639.931959858,907299.9245769134,-53.95481247,Sign Face,,R2-1a,0.9005742219835521,2.887233831882477,,1.029081281335864
1022,1202238.153,886846.3072676483,-33.00182644,Sign Face,PHOTO ENFORCED,R10-19a,2.113240907788277,3.363002317547799,,-124.0130765
1023,1199615.287,881911.2963504933,141.8863003629449,Sign Face,35TH AVE NE,D3-1,5.396433782478174,2.617080230812232,,101.6808437229804
1024,1199615.004889546,881911.5702872609,137.1823174629612,Sign Face,ONLY,R3-5R,2.595731720129649,3.319482409556707,,12.261807642058693
1025,1199536.232850158,891135.5835428762,57.94425516386854,Sign Face,"35TH
185TH",M6-3,4.577678407231967,3.204302139381568,,136.87297296096966
1026,1184461.637,900674.5588009531,299.8956010653579,Sign Face,,D11-1,0.8474398576219878,1.474304348950585,,-121.6658162
1027,1184793.535932026,899540.3836886485,323.9329016202691,Sign Face,236TH ST. S.W.,D3-1,5.467116380135219,1.178571743418773,,-177.1258329
1028,1184790.194223856,899536.2754381194,323.7897256,Sign Face,206TH ST. S.W.,D3-1,9.119661369323731,0.241897282,,-96.54444308
1029,1184780.265217508,899540.6712,324.9195395559076,Sign Face,TO FERRY,D1-1,4.052954033911228,2.626437437,,1.3603944607253484
1030,1184802.808130919,899533.2717454925,308.6607766431573,Sign Face,"PUSH BUTTON
WAIT FOR
WALK SIGNAL",R10-3e,0.3688535768104096,0.6569269372522831,,-81.27412853
1031,1184802.647933979,899533.4952202239,309.8059344571832,Sign Face,"PUSH BUTTON
WAIT FOR
WALK SIGNAL",R10-3e,0.4532344843819738,1.452278051897884,,-119.5902514
1032,1196943.570328185,871287.1253935638,110.6415767727298,Sign Face,"2500
Lake City Wy NE",D3-1,4.232383993367354,1.140498570501804,,-81.18200822
1033,1196945.026518371,871284.6583606862,111.0153988355401,Sign Face,NE 110th St,D3-1,2.885567134469748,1.047376276950042,,-168.7436641
1034,1196943.621591206,871287.4057,110.4739457,Sign Face,"2500
Lake City Wy NE",D3-1,4.332947075,1.259994497746229,,-80.64206212
1035,1200751.526887023,883686.0013061411,85.78530690769384,Sign Face,WELCOME,M2-2,1.582946698839466,2.577280912399292,,20.633587262977443
1036,1200750.557695535,883686.8327282602,88.31066148380467,Sign Face,"NE 157 PL
PRIVATE ROAD",D3-1,2.713595953931411,1.297369449014465,,-160.3968512
1037,1200751.220910867,883685.9776770924,83.69824114739922,Sign Face,"PRIVATE DRIVE
NO OUTLET",R5-1a,1.609956759462754,4.831899530887604,,21.85138600003166
1038,1177580.947446512,908335.5721631764,-56.31783937,Sign Face,25,R2-1,2.589964082737764,3.191974484225115,,11.47111638628703
1039,1190911.569212463,896680.9452023203,241.2626949717604,Sign Face,"CITY OF EDMONDS
INCORPORATED AUG. 11, 1890",I1-1,4.160284028251966,1.691602639655272,,-64.09430223
1040,1182757.471270568,901773.7653241871,278.7625959422194,Sign Face,TO FERRY,D1-1,4.149892346858978,2.585043189426263,,60.287390154472135
1041,1183709.358284728,901902.6942245371,284.8404177882277,Sign Face,,W3-3,3.934908523,4.021810669302941,,-18.34051991
1042,1198732.093871886,875855.1628,137.3387597872816,Sign Face,NE 127th St,D3-1,3.118473578095436,0.92710772,,3.873148153409604
1043,1198734.937367573,875857.5144583017,136.7589094410343,Sign Face,Lake City Wy NE,D3-1,4.131214306652546,1.029033414423466,,-71.73070968
1044,1197099.810403869,893800.5213173309,164.9059498558445,Sign Face,NE 195TH ST,D3-1,6.877614456017813,1.251252500663201,,-137.4978873
1045,1197207.329784158,872060.1301,103.0418339341882,Sign Face,,R3-8b,0.9981357620408139,1.626281516005596,,-154.4243308
1046,1213821.988822244,888120.1194,-34.64475466,Sign Face,THIS STREAM IS IN YOUR CARE,I-1,1.511603816797336,2.054226169784864,,-74.51169997
1047,1180232.075443745,902963.5712268972,229.8228562635186,Sign Face,226TH ST SW,D3-1,7.271645738283794,2.090945921043555,,-36.86215218
1048,1180234.936561095,902966.0959306732,212.5689950142307,Sign Face,PUSH BUTTON WAIT FOR WALK SIGNAL,R10-3e,0.5361135700841745,1.316542824730277,,-133.542314
1049,1194796.338602111,896066.2719460947,252.3563831355177,Sign Face,MILE 30,D10-1,0.864971176,2.302746535142263,,139.55980967928124
1050,1198350.873213521,892372.4324785247,126.1388785737756,Sign Face,NE 190 ST,D3-1,3.000246202548345,1.432593891993165,,134.88505211155865
1051,1198349.133474751,892372.3920287973,126.8865226993961,Sign Face,BALLINGER AVE NE,D3-1,3.278079752872388,1.034347857957085,,47.98036148651767
1052,1196763.927081522,894139.7912029917,167.6071831506493,Sign Face,MARY'S TOWING 405-743-5800,R10-51,2.250407191117605,1.678261824895938,,17.958651418976547
1053,1206239.737887593,889266.1050762319,-2.910210156,Sign Face,SLIDE AREA,W7-3a,4.088099193175634,4.109231422344844,,-87.80292837
1054,1203397.773683491,887676.8557127268,-29.15159181,Sign Face,YIELD,R1-2,2.607667096157869,2.310496883442005,,105.71640066200608
1055,1184329.810645568,900861.2034548838,296.1581814219558,Sign Face,LEFT TURN YIELD ON FLASHING RED ARROW,R10-12,0.903400157,1.364812321687738,,48.89625550190899
1056,1184331.976508198,900856.0859636322,311.6687995936476,Sign Face,104 Edmonds Way,D3-1,9.390248706738156,1.921802044,,-124.0704168
1057,1181534.857835509,901524.5773818857,245.2519492111606,Sign Face,PUSH BUTTON WAIT FOR WALK SIGNAL,R10-3e,1.027918762862682,1.385013621250789,,-3.623768381
1058,1191926.230999572,896596.1649766937,263.3455928574009,Sign Face,6TH AVE N.E.,D3-1,1.992280484835307,0.6157372376819452,,95.32338059799311
1059,1195774.510730203,866323.8909795013,169.5911721922957,Sign Face,NE 91st St,D3-1,3.040812479456266,1.737170182118813,,-179.8670113
1060,1195774.879183165,866323.4296123137,168.6216303,Sign Face,Lake City Wy NE,D3-1,4.266264316439629,0.9810746510326863,,-89.91985121
1061,1197661.012324442,873333.1078,102.1442179387811,Sign Face,Lake City Wy NE,D3-1,4.225045283933481,0.987255785,,-67.40136776
1062,1197658.378686746,873331.6676770925,103.9689486942691,Sign Face,NE 117th St,D3-1,2.952762437164784,0.945105334,,-152.2140759
1063,1197660.281826395,873331.1678626393,100.0950988286736,Sign Face,No Parking,R8-3,1.026099143,1.09312803,,39.143278241599525
1064,1207793.606555399,889333.0534800863,-0.149807246,Sign Face,"RIGHT LANE
ONLY
EXCEPT RIGHT TURNS",R3-8aP,14.27075799663862,7.694004814426105,,-2.636660108
1065,1205009.720149962,889013.1118058029,8.604270313779786,Sign Face,"RIGHT LANE
[bus symbol]
ONLY",R3-11b,3.168990760147572,5.204586213529111,,-118.6266682
1066,1196687.668532124,894200.1333854054,169.6336994737389,Sign Face,AUTHORIZED OR PERMIT PARKED VEHICLES WILL BE IMPOUNDED 24 HOURS A DAY AT VEHICLE OWNER'S EXPENSE MARY'S TOWING 425-753-5900,R7-201a,2.126522274464369,1.628694052199523,,172.01304304499834
1067,1220611.416890227,889208.2811,-29.09679124,Sign Face,EAST,M3-2,2.040162395934264,1.211579998309414,,74.73646592970651
1068,1220611.383649362,889208.2424921432,-30.65334915,Sign Face,522,M1-5,2.013509708245595,2.063334241906802,,-105.4013532
1069,1203338.504019591,887582.5012168518,-21.26881,Sign Face,,D3-1,1.668413585027059,1.283266466806332,,55.11648913418918
1070,1183397.679118061,902110.7612142832,279.7467808622125,Sign Face,,W1-8L,2.762511753241221,2.811741414964199,,156.79853016468215
1071,1183397.310665099,902110.6458724863,276.8784796804193,Sign Face,,W1-8R,2.311044627130032,2.658593374888103,,67.19719169364319
1072,1195757.686847554,866936.5609729909,143.2918407815698,Sign Face,No Parking,R8-3,1.008867412,1.042324754297733,,-159.0933371
1073,1193930.807350483,896629.2792861826,238.9713781,Sign Face,ONE WAY,R6-1L,4.699194200436275,1.723107777138551,,-178.9502807
1074,1193962.366147684,896620.8136788828,239.2290949402256,Sign Face,DO NOT ENTER,R5-1,4.399872319102288,4.402896349231402,,1.9952187509191086
1075,1195875.902577534,867429.0416101979,126.5525996869805,Sign Face,322,D11-1,1.371309469,1.953743851532539,,-158.7911501
1076,1213043.382833271,888434.8528722285,-34.71159132,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.5996491979310911,0.7684179063141346,,-160.7260944
1077,1198985.216251037,876497.4932241709,138.7627478847904,Sign Face,ONLY,R3-5L,2.694597793618838,3.262826821804047,,-74.95834962
1078,1199200.826914692,876955.8006501149,133.6988475,Sign Face,"AUTHORIZED VEHICLES ONLY
LAYOVER ZONE
Buses, School Buses and Vans 8 Passengers or More in Official Service",R7-110a,1.103666962981224,1.717555247942607,,-175.8281992
1079,1199201.466100483,876955.4001577647,131.7663968334598,Sign Face,King County Metro Transit Access by Permit Authorized Vehicles Only Do not proceed beyond this point.,R10-22,1.057322097718716,1.643354653517405,,-162.774072
1080,1194100.173963439,863698.0933224375,293.9065133057042,Sign Face,Lake City Wy NE,D3-1,4.740094090600809,0.8035776342699926,,-42.65832983
1081,1194095.444949767,863698.4217261648,303.2848677025242,Sign Face,15th Ave NE,D3-1,5.899298078715802,1.528756739894549,,-114.4993893
1082,1194099.545991434,863697.4429228606,294.3327623202406,Sign Face,Lake City Wy NE,D3-1,4.345511740247409,0.9242829584578675,,130.23053270541652
1083,1178622.762614969,905125.9287,88.55407322506139,Sign Face,RIGHT LANE ENDS,W9-2,0.687639988,3.860861241618793,,-128.2104479
1084,1199331.413052388,878432.1604314056,170.3303434,Sign Face,Lake City Wy NE,D3-1,10.13420314013958,2.033134615619978,,-80.93777063
1085,1199333.354639302,878444.9321324554,170.4676497008406,Sign Face,"LEFT TURN
YIELD
ON GREEN",R10-12,2.867839481383562,3.274416655848424,,-84.88798224
1086,1197538.466,893210.4370899342,134.5973896497491,Sign Face,,R2-1,1.629765193238855,1.150999957074722,,52.56792548
1087,1220889.874815948,889275.8624716074,-27.79578323,Sign Face,,R9-3,1.982224372227987,2.044932517955701,,166.55415099926824
1088,1199286.416935851,877421.1487315765,146.3981470578912,Sign Face,"Lake City Way
TRAFFIC SAFETY PROJECT
NEXT 4 MILES",I1-1,4.117714507381121,5.220436559,,10.71860052957116
1089,1199286.506646138,877421.2705,138.5926637897892,Sign Face,NO TURN ON RED,R3-20aP,1.040976417014996,1.758641695578893,,-170.1386554
1090,1199286.583540669,877421.3137344248,142.0064981295668,Sign Face,"CURB LANE
BUSES ONLY
6-9 AM
3-7 PM
MON-FRI
BICYCLES OK",R3-8a,2.572320321847995,4.680599074661732,,11.16914789266707
1091,1183327.653831603,902044.0872478118,288.2812478154901,Sign Face,95TH PL W,D3-1,6.186242243349553,1.683866175611814,,-90.44708945
1092,1199264.258495096,879159.7733313893,164.8523464578393,Sign Face,No Parking,R7-1,1.009501003573338,1.276750643998385,,49.809595146235154
1093,1196888.923947977,871438.4730546966,122.2795340404911,Sign Face,Herbn ELEMENTS,D1-1,4.862245430747668,2.591797587,,10.903453372180742
1094,1202440.960613423,887087.0111800018,-24.3076998,Sign Face,BOTHELL WAY.,D3-1,6.433689414362114,1.401309142634273,,149.31339775310826
1095,1195080.65,864753.4515,258.0836990827326,Sign Face,SPEED LIMIT 35,R2-1,2.566233737667402,3.194289830625058,,57.16754223098328
1096,1195080.736229878,864753.3618299245,255.3386744525038,Sign Face,,R3-4,1.012020898,1.085691642140349,,-128.7755045
1097,1203189.379891987,887768.9721,-21.5812613,Sign Face,PHOTO ENFORCED,R10-19a,2.592521914740404,3.653935761451722,,135.59377171443327
1098,1222473.561791261,889204.1596,-25.52144897,Sign Face,"Bothell City Hall
UW Bothell Cascadia Campus
Main Street
Senior Center",D1-1,5.847783576846123,6.237502526442211,,146.44533947929125
1099,1197313.634871642,872535.2678129973,105.2375082,Sign Face,2500,D3-1a,1.518805736973882,0.5615893226116896,,-67.35894987
1100,1197313.724581929,872535.4936906829,103.6230359421176,Sign Face,Lake City WY NE,D3-1,4.195137813687325,0.9400432515392702,,112.8862860695999
1101,1195694.896,865431.3585336191,221.4257081248366,Sign Face,ONLY,R3-6LVR,2.604678069998821,3.270389243761699,,16.738514810692056
1102,1222326.048343767,889153.6740577585,-33.97746978,Sign Face,,R9-3,1.684854499995709,3.166319703012705,,33.11538983224745
1103,1222330.981958968,889158.8039642731,-16.73656244,Sign Face,KAYSNER WAY 10500,D3-1,7.079877172708512,1.829954169144233,,-47.3223333
1104,1220317.881428751,889146.6663427368,-25.75079029,Sign Face,522 Woodinville Dr 18100 Bothell Way NE,D3-1,11.44106521606446,3.323881567716599,,-4.407565078
1105,1216544.959139729,886949.8418,-1.608450447,Sign Face,ONLY,R3-5R,2.572006459434828,3.255947270592054,,-96.61515452
1106,1213591.225931009,888187.8799467356,-34.06427043,Sign Face,"CURB LANE
BUSES ONLY",R3-11a,2.066571033596993,2.723703888058663,,105.10215477905452
1107,1186945.515895405,897311.1879991547,334.3356653875116,Sign Face,INTERCHANGE,M1-102,4.055182163715363,5.631148894925913,,-77.10386799
1108,1186960.507,897327.4207550953,335.3659820201003,Sign Face,,W1-6,4.062121945222219,2.092987102270127,,100.03706169491129
1109,1219359.900122497,886727.1217454417,-2.846312853,Sign Face,35 MPH,W3-5,2.061570745805899,2.126876812,,168.97146641977304
1110,1183888.125254129,901646.6114059336,285.8125879,Sign Face,35,R2-1,2.564392802615961,3.233459077576796,,147.2267305243312
1111,1180785.988403543,902155.7284953705,229.4339030991001,Sign Face,,M1-4,1.285519822935264,2.142848790983359,,134.52405035813362
1112,1177586.442201558,908596.5441923919,-54.46715326,Sign Face,,M1-101,2.566946723560493,2.957367316981157,,172.09165686919266
1113,1177586.480648823,908596.6274948008,-56.82791018,Sign Face,"EDMONDS DAYBREAKERS
ROTARY CLUB",D1-3,2.568515057861805,1.613843862339854,,173.99594842868493
1114,1197014.529562804,871577.4022490325,102.0814282474918,Sign Face,30 MINUTE LOADING UNLOADING ONLY 7AM - 6PM,R3-14a,1.047877087940772,1.536519701356689,,-164.0916404
